Year,Player_Name,Matches_Batted,Not_Outs,Runs_Scored,Highest_Score,Batting_Average,Balls_Faced,Batting_Strike_Rate,Centuries,Half_Centuries,Fours,Sixes,Catches_Taken,Stumpings,Matches_Bowled,Balls_Bowled,Runs_Conceded,Wickets_Taken,Best_Bowling_Match,Bowling_Average,Economy_Rate,Bowling_Strike_Rate,Four_Wicket_Hauls,Five_Wicket_Hauls,Batting_Impact,Bowling_Impact,Total_Impact,Player_Role
2019.0,Mujeeb Ur Rahman,5.0,2.0,0.0,0*,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,114.0,191.0,3.0,2/31,63.66,10.05,38.0,0.0,0.0,0.0,1.8749999999999996,1.8749999999999996,Unknown
2018.0,Mujeeb Ur Rahman,11.0,1.0,10.0,10*,10.0,7.0,142.85,0.0,0.0,2.0,0.0,1.0,0.0,11.0,248.0,289.0,14.0,3/27,20.64,6.99,17.71,0.0,0.0,4.609333333333334,8.286090909090909,12.895424242424243,Bowler
2024.0,Mukesh Choudhary,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,27.0,0.0,0/27,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2022.0,Mukesh Choudhary,13.0,1.0,6.0,4,6.0,6.0,100.0,0.0,0.0,1.0,0.0,3.0,0.0,13.0,273.0,424.0,16.0,4/46,26.5,9.32,17.06,1.0,0.0,3.1466666666666665,5.886153846153846,9.032820512820512,Bowler
2024.0,Mukesh Kumar,10.0,1.0,3.0,3,3.0,9.0,33.33,0.0,0.0,0.0,0.0,3.0,0.0,10.0,213.0,368.0,17.0,3/14,21.65,10.37,12.53,0.0,0.0,1.1288,7.035,8.1638,Bowler
2023.0,Mukesh Kumar,10.0,3.0,7.0,6*,0.0,9.0,77.78,0.0,0.0,0.0,0.0,3.0,0.0,10.0,186.0,326.0,7.0,2/30,46.57,10.52,26.57,0.0,0.0,2.074133333333333,1.79,3.864133333333333,Unknown
,Musheer Khan,,,,No stats,,,,,,,,,,,,,,No stats,,,,,,0.0,0.0,0.0,Unknown
2024.0,N. Tilak Varma,13.0,3.0,416.0,65,41.6,278.0,149.64,0.0,3.0,35.0,19.0,9.0,0.0,13.0,4.0,8.0,0.0,0/8,0.0,12.0,0.0,0.0,0.0,7.779938461538462,4.0,11.779938461538462,Batsman
2023.0,N. Tilak Varma,11.0,3.0,343.0,84*,42.88,209.0,164.11,0.0,1.0,26.0,23.0,4.0,0.0,11.0,6.0,7.0,0.0,0/7,0.0,7.0,0.0,0.0,0.0,7.612218181818182,6.5,14.112218181818182,All-rounder
2022.0,N. Tilak Varma,14.0,3.0,397.0,61,36.09,303.0,131.02,0.0,2.0,29.0,16.0,10.0,0.0,14.0,12.0,13.0,0.0,0/6,0.0,6.5,0.0,0.0,0.0,6.666780952380953,6.75,13.416780952380954,All-rounder
2024.0,Naman Dhir,7.0,1.0,140.0,62*,23.33,79.0,177.22,0.0,1.0,12.0,10.0,3.0,0.0,7.0,28.0,55.0,0.0,0/13,0.0,11.79,0.0,0.0,0.0,6.152114285714285,4.105,10.257114285714286,Batsman
2024.0,Nathan Ellis,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,24.0,1.0,1/24,24.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023.0,Nathan Ellis,10.0,0.0,1.0,1,0.5,7.0,14.29,0.0,0.0,0.0,0.0,2.0,0.0,10.0,228.0,339.0,13.0,4/30,26.08,8.92,17.54,1.0,0.0,0.4210666666666667,6.274000000000001,6.695066666666667,Bowler
2022.0,Nathan Ellis,2.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,36.0,55.0,3.0,3/40,18.33,9.17,12.0,0.0,0.0,0.0,0.0,0.0,Unknown
2021.0,Nathan Ellis,3.0,1.0,18.0,12,18.0,16.0,112.5,0.0,0.0,0.0,1.0,0.0,0.0,3.0,72.0,98.0,1.0,1/12,98.0,8.16,72.0,0.0,0.0,0.0,0.0,0.0,Unknown
2024.0,Nehal Wadhera,6.0,0.0,109.0,49,18.17,84.0,129.76,0.0,0.0,9.0,6.0,2.0,0.0,6.0,12.0,13.0,0.0,0/13,0.0,6.5,0.0,0.0,0.0,4.913866666666667,6.75,11.663866666666667,Bowler
2023.0,Nehal Wadhera,14.0,1.0,241.0,64,26.78,166.0,145.18,0.0,2.0,23.0,12.0,4.0,0.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.299580952380953,7.0,13.299580952380953,All-rounder
2024.0,Nicholas Pooran,14.0,6.0,499.0,75,62.38,280.0,178.21,0.0,3.0,35.0,36.0,7.0,0.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.428571428571429,7.0,15.428571428571429,All-rounder
2023.0,Nicholas Pooran,15.0,3.0,358.0,62,29.83,207.0,172.95,0.0,2.0,26.0,26.0,6.0,3.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.653066666666667,7.0,13.653066666666668,All-rounder
2022.0,Nicholas Pooran,14.0,5.0,306.0,64*,38.25,212.0,144.34,0.0,2.0,16.0,21.0,8.0,1.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.194780952380953,7.0,14.194780952380952,All-rounder
2021.0,Nicholas Pooran,12.0,0.0,85.0,32,7.72,76.0,111.84,0.0,0.0,3.0,5.0,3.0,0.0,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.6,7.0,10.6,Bowler
2020.0,Nicholas Pooran,14.0,4.0,353.0,77,35.3,208.0,169.71,0.0,2.0,23.0,25.0,7.0,0.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.109714285714285,7.0,14.109714285714286,All-rounder
2019.0,Nicholas Pooran,7.0,0.0,168.0,48,28.0,107.0,157.0,0.0,0.0,10.0,14.0,1.0,0.0,7.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.24,7.0,13.24,All-rounder
,Nishant Sindhu,,,,No stats,,,,,,,,,,,,,,No stats,,,,,,0.0,0.0,0.0,Unknown
2024.0,Nitish Kumar Reddy,13.0,2.0,303.0,76*,33.67,212.0,142.92,0.0,2.0,15.0,21.0,5.0,0.0,13.0,79.0,153.0,3.0,2/17,51.0,11.62,26.33,0.0,0.0,6.812492307692307,0.5361538461538466,7.348646153846154,Batsman
2023.0,Nitish Kumar Reddy,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,30.0,54.0,0.0,0/19,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2024.0,Nitish Rana,2.0,0.0,42.0,33,21.0,34.0,123.53,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023.0,Nitish Rana,14.0,1.0,413.0,75,31.77,293.0,140.96,0.0,3.0,39.0,20.0,3.0,0.0,14.0,53.0,75.0,3.0,2/17,25.0,8.49,17.67,0.0,0.0,6.729104761904763,5.076428571428571,11.805533333333333,Batsman
2022.0,Nitish Rana,14.0,1.0,361.0,57,27.77,251.0,143.82,0.0,2.0,29.0,22.0,6.0,0.0,14.0,12.0,23.0,0.0,0/9,0.0,11.5,0.0,0.0,0.0,6.3425142857142855,4.25,10.592514285714286,Batsman
2021.0,Nitish Rana,17.0,3.0,383.0,80,29.46,314.0,121.97,0.0,2.0,34.0,17.0,4.0,0.0,17.0,12.0,12.0,0.0,0/5,0.0,6.0,0.0,0.0,0.0,5.844627450980393,7.0,12.844627450980393,Bowler
2020.0,Nitish Rana,14.0,0.0,352.0,87,25.14,254.0,138.58,0.0,3.0,43.0,12.0,2.0,0.0,14.0,12.0,23.0,0.0,0/7,0.0,11.5,0.0,0.0,0.0,6.135238095238096,4.25,10.385238095238096,Batsman
2019.0,Nitish Rana,14.0,1.0,344.0,85*,34.4,235.0,146.38,0.0,3.0,27.0,21.0,3.0,0.0,14.0,48.0,72.0,3.0,1/8,24.0,9.0,16.0,0.0,0.0,7.084038095238095,5.021428571428571,12.105466666666667,Batsman
2018.0,Nitish Rana,15.0,2.0,304.0,59,23.38,232.0,131.03,0.0,1.0,26.0,14.0,2.0,0.0,15.0,37.0,44.0,4.0,2/11,11.0,7.13,9.25,0.0,0.0,5.497866666666667,6.835000000000001,12.332866666666668,Bowler
2017.0,Nitish Rana,13.0,1.0,333.0,62*,30.27,264.0,126.13,0.0,3.0,24.0,17.0,4.0,0.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.246605128205129,7.0,13.246605128205129,All-rounder
2016.0,Nitish Rana,4.0,0.0,104.0,70,34.66,75.0,138.66,0.0,1.0,7.0,8.0,0.0,0.0,4.0,6.0,3.0,0.0,0/3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2024.0,Noor Ahmad,10.0,2.0,5.0,4,2.5,9.0,55.56,0.0,0.0,1.0,0.0,5.0,0.0,10.0,209.0,290.0,8.0,2/20,36.25,8.33,26.13,0.0,0.0,1.6816000000000002,3.785,5.466600000000001,Unknown
2023.0,Noor Ahmad,13.0,1.0,8.0,7*,4.0,9.0,88.89,0.0,0.0,1.0,0.0,2.0,0.0,13.0,283.0,369.0,16.0,3/37,23.06,7.82,17.69,0.0,0.0,2.6904000000000003,7.3241538461538465,10.014553846153847,Bowler
2024.0,Nuwan Thushara,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,156.0,257.0,8.0,3/28,32.13,9.88,19.5,0.0,0.0,0.0,4.348285714285714,4.348285714285714,Bowler
2024.0,Pat Cummins,16.0,4.0,136.0,35*,22.67,95.0,143.16,0.0,0.0,9.0,8.0,7.0,0.0,16.0,366.0,566.0,18.0,3/43,31.44,9.28,20.33,0.0,0.0,5.631200000000001,4.7595,10.3907,All-rounder
2022.0,Pat Cummins,5.0,1.0,63.0,56*,15.75,24.0,262.5,0.0,1.0,5.0,6.0,1.0,0.0,5.0,119.0,212.0,7.0,3/22,30.29,10.69,17.0,0.0,0.0,5.66,4.697000000000001,10.357000000000001,All-rounder
2021.0,Pat Cummins,7.0,2.0,93.0,66*,31.0,56.0,166.07,0.0,1.0,5.0,8.0,2.0,0.0,7.0,161.0,237.0,9.0,3/24,26.33,8.83,17.88,0.0,0.0,6.765714285714286,6.24757142857143,13.013285714285715,All-rounder
2020.0,Pat Cummins,14.0,4.0,146.0,53*,20.85,114.0,128.07,0.0,1.0,9.0,8.0,3.0,0.0,14.0,312.0,409.0,12.0,4/34,34.08,7.86,26.0,1.0,0.0,5.226057142857144,4.539714285714286,9.76577142857143,All-rounder
2017.0,Pat Cummins,12.0,4.0,77.0,24,15.4,53.0,145.28,0.0,0.0,5.0,4.0,1.0,0.0,12.0,277.0,373.0,15.0,2/20,24.86,8.07,18.46,0.0,0.0,5.106133333333334,6.868,11.974133333333334,Bowler
2015.0,Pat Cummins,3.0,0.0,0.0,0*,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,60.0,97.0,1.0,1/54,97.0,9.7,60.0,0.0,0.0,0.0,0.0,0.0,Unknown
2014.0,Pat Cummins,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,29.0,1.0,1/29,29.0,7.25,24.0,0.0,0.0,0.0,0.0,0.0,Unknown
2024.0,Phil Salt,12.0,1.0,435.0,89*,39.55,239.0,182.01,0.0,4.0,50.0,24.0,12.0,0.0,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.830666666666667,7.0,14.830666666666666,All-rounder
2023.0,Phil Salt,9.0,1.0,218.0,87,27.25,133.0,163.91,0.0,2.0,24.0,10.0,5.0,0.0,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.624444444444444,7.0,13.624444444444444,All-rounder
2024.0,Prabhsimran Singh,14.0,0.0,334.0,71,23.86,213.0,156.81,0.0,2.0,34.0,20.0,1.0,0.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.194514285714286,7.0,13.194514285714286,All-rounder
2023.0,Prabhsimran Singh,14.0,0.0,358.0,103,25.57,238.0,150.42,1.0,1.0,38.0,19.0,1.0,0.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.474171428571429,7.0,13.47417142857143,All-rounder
2022.0,Prabhsimran Singh,1.0,0.0,14.0,14,14.0,11.0,127.27,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2021.0,Prabhsimran Singh,2.0,0.0,19.0,12,9.5,23.0,82.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2020.0,Prabhsimran Singh,2.0,0.0,15.0,11,7.5,15.0,100.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2019.0,Prabhsimran Singh,1.0,0.0,16.0,16,16.0,17.0,94.11,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2022.0,Prasidh Krishna,17.0,2.0,6.0,4*,6.0,12.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,399.0,551.0,19.0,3/22,29.0,8.29,21.0,0.0,0.0,1.8133333333333332,5.731470588235295,7.5448039215686284,Bowler
2021.0,Prasidh Krishna,10.0,1.0,0.0,0*,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,231.0,351.0,12.0,3/30,29.25,9.11,19.25,0.0,0.0,0.0,5.395,5.395,Bowler
2020.0,Prasidh Krishna,6.0,2.0,2.0,2*,0.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,105.0,164.0,4.0,3/29,41.0,9.37,26.25,0.0,0.0,1.3333333333333333,2.3150000000000004,3.6483333333333334,Unknown
2019.0,Prasidh Krishna,11.0,0.0,0.0,0*,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,242.0,377.0,4.0,1/22,94.25,9.34,60.5,0.0,0.0,0.0,1.8754545454545455,1.8754545454545455,Unknown
2018.0,Prasidh Krishna,7.0,2.0,1.0,1*,0.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,168.0,260.0,10.0,4/30,26.0,9.28,16.8,1.0,0.0,0.5333333333333333,6.3028571428571425,6.836190476190476,Bowler
2023.0,Pravin Dubey,1.0,0.0,16.0,16,16.0,20.0,80.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,18.0,19.0,1.0,1/19,19.0,6.33,18.0,0.0,0.0,0.0,0.0,0.0,Unknown
2020.0,Pravin Dubey,3.0,1.0,7.0,7*,0.0,13.0,53.84,0.0,0.0,0.0,0.0,1.0,0.0,3.0,48.0,72.0,0.0,0/14,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
,Prince Yadav,,,,No stats,,,,,,,,,,,,,,No stats,,,,,,0.0,0.0,0.0,Unknown
,Priyansh Arya,,,,No stats,,,,,,,,,,,,,,No stats,,,,,,0.0,0.0,0.0,Unknown
,Pyla Avinash,,,,No stats,,,,,,,,,,,,,,No stats,,,,,,0.0,0.0,0.0,Unknown
2024.0,Quinton de Kock,11.0,0.0,250.0,81,22.73,186.0,134.41,0.0,3.0,29.0,9.0,3.0,0.0,11.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.948121212121212,7.0,12.948121212121212,Bowler
2023.0,Quinton de Kock,4.0,0.0,143.0,70,35.75,102.0,140.2,0.0,1.0,10.0,8.0,2.0,1.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2022.0,Quinton de Kock,15.0,1.0,508.0,140*,36.29,341.0,148.97,1.0,3.0,47.0,23.0,12.0,1.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.5424,7.0,14.5424,All-rounder
2021.0,Quinton de Kock,11.0,1.0,297.0,70*,29.7,256.0,116.01,0.0,2.0,29.0,7.0,4.0,2.0,11.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.833236363636363,7.0,12.833236363636363,Bowler
2020.0,Quinton de Kock,16.0,2.0,503.0,78*,35.92,358.0,140.5,0.0,4.0,46.0,22.0,18.0,4.0,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.120266666666668,7.0,14.120266666666668,All-rounder
2019.0,Quinton de Kock,16.0,1.0,529.0,81,35.26,398.0,132.91,0.0,4.0,45.0,25.0,17.0,2.0,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.865066666666667,7.0,13.865066666666667,All-rounder
2018.0,Quinton de Kock,8.0,0.0,201.0,53,25.12,162.0,124.07,0.0,1.0,20.0,8.0,7.0,3.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.568133333333334,7.0,12.568133333333334,Bowler
2016.0,Quinton de Kock,13.0,1.0,445.0,108,37.08,327.0,136.08,1.0,3.0,52.0,13.0,2.0,2.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.364430769230769,7.0,14.364430769230768,All-rounder
2015.0,Quinton de Kock,3.0,0.0,122.0,69,40.66,77.0,158.44,0.0,2.0,18.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2014.0,Quinton de Kock,7.0,0.0,153.0,48,21.85,130.0,117.69,0.0,0.0,19.0,4.0,2.0,0.0,7.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.886400000000001,7.0,11.886400000000002,Bowler
2013.0,Quinton de Kock,3.0,0.0,6.0,4,2.0,15.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2024.0,Rachin Ravindra,10.0,0.0,222.0,61,22.2,138.0,160.87,0.0,1.0,22.0,12.0,8.0,0.0,10.0,12.0,7.0,0.0,0/3,0.0,3.5,0.0,0.0,0.0,5.976,7.0,12.975999999999999,Bowler
2024.0,Rahmanullah Gurbaz,2.0,0.0,62.0,39,31.0,46.0,134.78,0.0,0.0,7.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023.0,Rahmanullah Gurbaz,11.0,0.0,227.0,81,20.64,170.0,133.53,0.0,2.0,17.0,15.0,10.0,0.0,11.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.575636363636363,7.0,12.575636363636363,Bowler
2024.0,Rahul Chahar,9.0,1.0,21.0,16,21.0,15.0,140.0,0.0,0.0,3.0,1.0,3.0,0.0,9.0,186.0,279.0,10.0,3/23,27.9,9.0,18.6,0.0,0.0,5.413333333333334,5.586666666666667,11.0,All-rounder
2023.0,Rahul Chahar,14.0,1.0,0.0,0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,298.0,385.0,8.0,2/16,48.13,7.75,37.25,0.0,0.0,0.0,2.9821428571428568,2.9821428571428568,Unknown
2022.0,Rahul Chahar,13.0,2.0,77.0,25*,12.83,68.0,113.24,0.0,0.0,7.0,4.0,5.0,0.0,13.0,280.0,360.0,14.0,3/25,25.71,7.71,20.0,0.0,0.0,4.046133333333334,6.618384615384615,10.664517948717949,Bowler
2021.0,Rahul Chahar,11.0,0.0,14.0,8,2.8,15.0,93.33,0.0,0.0,1.0,0.0,3.0,0.0,11.0,258.0,318.0,13.0,4/27,24.46,7.39,19.84,1.0,0.0,2.7127999999999997,7.185727272727273,9.898527272727272,Bowler
2020.0,Rahul Chahar,15.0,1.0,2.0,2*,0.0,4.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,318.0,433.0,15.0,2/18,28.86,8.16,21.2,0.0,0.0,1.3333333333333333,5.648,6.981333333333333,Bowler
2019.0,Rahul Chahar,13.0,2.0,12.0,10,6.0,11.0,109.09,0.0,0.0,2.0,0.0,3.0,0.0,13.0,282.0,308.0,13.0,3/19,23.69,6.55,21.69,0.0,0.0,3.3890666666666673,7.487,10.876066666666667,Bowler
2017.0,Rahul Chahar,3.0,1.0,3.0,3*,0.0,2.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,42.0,58.0,2.0,1/26,29.0,8.28,21.0,0.0,0.0,0.0,0.0,0.0,Unknown
2024.0,Rahul Tewatia,12.0,2.0,188.0,36*,26.86,129.0,145.74,0.0,0.0,24.0,5.0,6.0,0.0,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.035200000000001,7.0,13.0352,All-rounder
2023.0,Rahul Tewatia,17.0,6.0,87.0,20*,21.75,57.0,152.63,0.0,0.0,3.0,7.0,8.0,0.0,17.0,13.0,15.0,0.0,0/7,0.0,6.92,0.0,0.0,0.0,5.74,6.54,12.280000000000001,Bowler
2022.0,Rahul Tewatia,16.0,5.0,217.0,43*,31.0,147.0,147.62,0.0,0.0,22.0,9.0,5.0,0.0,16.0,36.0,76.0,0.0,0/9,0.0,12.67,0.0,0.0,0.0,6.4165333333333345,4.0,10.416533333333334,Batsman
2021.0,Rahul Tewatia,14.0,1.0,155.0,44,15.5,147.0,105.44,0.0,0.0,11.0,6.0,2.0,0.0,14.0,222.0,340.0,8.0,3/39,42.5,9.18,27.75,0.0,0.0,4.051733333333333,2.267142857142857,6.31887619047619,Batsman
2020.0,Rahul Tewatia,14.0,5.0,255.0,53,42.5,183.0,139.34,0.0,1.0,13.0,17.0,9.0,0.0,14.0,276.0,326.0,10.0,3/25,32.6,7.08,27.6,0.0,0.0,7.258590476190477,5.011428571428571,12.270019047619048,Batsman
2019.0,Rahul Tewatia,5.0,3.0,26.0,11*,26.0,22.0,118.18,0.0,0.0,2.0,1.0,6.0,0.0,5.0,38.0,42.0,2.0,1/10,21.0,6.63,19.0,0.0,0.0,5.231466666666668,7.084999999999999,12.316466666666667,Bowler
2018.0,Rahul Tewatia,8.0,2.0,50.0,24,16.66,43.0,116.27,0.0,0.0,5.0,1.0,2.0,0.0,8.0,132.0,173.0,6.0,3/18,28.83,7.86,22.0,0.0,0.0,4.433333333333334,5.429,9.862333333333334,All-rounder
2017.0,Rahul Tewatia,3.0,1.0,19.0,15*,19.0,11.0,172.72,0.0,0.0,4.0,0.0,0.0,0.0,3.0,54.0,49.0,3.0,2/18,16.33,5.44,18.0,0.0,0.0,0.0,0.0,0.0,Unknown
2015.0,Rahul Tewatia,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,31.0,1.0,1/31,31.0,10.33,18.0,0.0,0.0,0.0,0.0,0.0,Unknown
2014.0,Rahul Tewatia,3.0,0.0,16.0,16,16.0,13.0,123.07,0.0,0.0,0.0,1.0,0.0,0.0,3.0,54.0,59.0,2.0,1/17,29.5,6.55,27.0,0.0,0.0,0.0,0.0,0.0,Unknown
2024.0,Rahul Tripathi,6.0,0.0,165.0,55,27.5,115.0,143.48,0.0,1.0,18.0,6.0,2.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.359466666666666,7.0,13.359466666666666,All-rounder
2023.0,Rahul Tripathi,13.0,1.0,273.0,74*,22.75,213.0,128.17,0.0,1.0,29.0,10.0,2.0,0.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.391712820512821,7.0,12.391712820512822,Bowler
2022.0,Rahul Tripathi,14.0,3.0,413.0,76,37.55,261.0,158.24,0.0,3.0,40.0,20.0,6.0,0.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.432571428571428,7.0,14.432571428571428,All-rounder
2021.0,Rahul Tripathi,17.0,2.0,397.0,74*,28.35,283.0,140.28,0.0,2.0,41.0,11.0,8.0,0.0,17.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.24409411764706,7.0,13.244094117647059,All-rounder
2020.0,Rahul Tripathi,11.0,1.0,230.0,81,23.0,181.0,127.07,0.0,1.0,21.0,10.0,3.0,0.0,11.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.410351515151516,7.0,12.410351515151515,Bowler
2019.0,Rahul Tripathi,8.0,1.0,141.0,50,23.5,118.0,119.49,0.0,1.0,13.0,2.0,3.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.3164,7.0,12.3164,Bowler
2018.0,Rahul Tripathi,12.0,3.0,226.0,80*,25.11,167.0,135.32,0.0,1.0,18.0,8.0,4.0,0.0,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.784000000000001,7.0,12.784,Bowler
2017.0,Rahul Tripathi,14.0,0.0,391.0,93,27.92,267.0,146.44,0.0,2.0,43.0,17.0,5.0,0.0,14.0,6.0,12.0,0.0,0/12,0.0,12.0,0.0,0.0,0.0,6.424380952380952,4.0,10.424380952380952,Batsman
2022.0,Raj Angad Bawa,2.0,0.0,11.0,11,5.5,14.0,78.57,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2024.0,Rajat Patidar,15.0,0.0,395.0,55,30.38,223.0,177.13,0.0,5.0,21.0,33.0,3.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0970666666666675,7.0,14.097066666666667,All-rounder
2022.0,Rajat Patidar,8.0,1.0,333.0,112*,55.5,218.0,152.75,1.0,2.0,27.0,18.0,4.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,16.0,All-rounder
2021.0,Rajat Patidar,4.0,0.0,71.0,31,17.75,62.0,114.51,0.0,0.0,3.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023.0,Rajvardhan Hangargekar,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,60.0,3.0,3/36,20.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,Unknown
,Ramakrishna Ghosh,,,,No stats,,,,,,,,,,,,,,No stats,,,,,,0.0,0.0,0.0,Unknown
2024.0,Ramandeep Singh,14.0,5.0,125.0,35,31.25,62.0,201.61,0.0,0.0,5.0,12.0,8.0,0.0,15.0,4.0,9.0,0.0,0/9,0.0,13.5,0.0,0.0,0.0,6.5,4.0,10.5,Batsman
2022.0,Ramandeep Singh,5.0,2.0,45.0,14*,22.5,40.0,112.5,0.0,0.0,3.0,1.0,1.0,0.0,5.0,36.0,54.0,6.0,3/20,9.0,9.0,6.0,0.0,0.0,4.8,7.3,12.1,Bowler
2024.0,Rashid Khan,12.0,3.0,102.0,31,20.4,71.0,143.66,0.0,0.0,11.0,3.0,5.0,0.0,12.0,262.0,367.0,10.0,2/38,36.7,8.4,26.2,0.0,0.0,5.462933333333334,3.709999999999999,9.172933333333333,Batsman
